id,timestamp,text,actual_catg,display_text_range,retweet_count,favorite_count,img_num,p1,p1_conf,rate,rate_deno,name_1
695314793360662529,2016-02-04 18:35:39,This is Colin. He really likes green beans. It's tearing his family apart. 10/10 please pray for Colin https://t.co/ioFy0cmK03,0,126,1664,3991,2,maltese_dog,0.678547,10.0,10,Colin
695095422348574720,2016-02-04 04:03:57,This is just a beautiful pupper good shit evolution. 12/10 https://t.co/2L8pI0Z2Ib,pupper,82,680,2873,1,papillon,0.227784,12.0,10,0
695074328191332352,2016-02-04 02:40:08,This is Lorenzo. He's educated af. Just graduated college. 11/10 poor pupper can't even comprehend his debt https://t.co/dH3GzcjCtQ,pupper,131,1234,3097,1,shih-tzu,0.5101060000000001,11.0,10,Lorenzo
695064344191721472,2016-02-04 02:00:27,"This may be the greatest video I've ever been sent. 4/10 for Charles the puppy, 13/10 overall. (Vid by @stevenxx_) https://t.co/uaJmNgXR2P",0,138,680,1762,1,seat_belt,0.522211,4.0,10,0
695051054296211456,2016-02-04 01:07:39,"Meet Brian (pronounced ""Kirk""). He's not amused by ur churlish tomfoolery. Once u put him down you're done for. 6/10 https://t.co/vityMwPKKi",0,140,881,2910,1,boston_bull,0.761454,6.0,10,0
694905863685980160,2016-02-03 15:30:43,This is Archie. He's a Bisquick Taj Mapaw. Too many people are touching him. It is doing him a discomfort. 10/10 https://t.co/CJJpjTMzPQ,0,136,1048,3031,1,bow_tie,0.4492680000000001,10.0,10,Archie
694669722378485760,2016-02-02 23:52:22,This is Phil. He's an important dog. Can control the seasons. Magical as hell. 12/10 would let him sign my forehead https://t.co/9mb0P2rjk2,0,139,13452,25970,2,beaver,0.457094,12.0,10,Phil
694356675654983680,2016-02-02 03:08:26,"This pupper only appears through the hole of a Funyun. Much like Phineas, this one is also mysterious af. 10/10 https://t.co/SQsEBWxPyG",pupper,135,325,1643,1,hamster,0.429871,10.0,10,0
694352839993344000,2016-02-02 02:53:12,Meet Oliviér. He takes killer selfies. Has a dog of his own. It leaps at random &amp; can't bark for shit. 10/10 &amp; 5/10 https://t.co/6NgsQJuSBJ,0,147,696,2231,2,australian_terrier,0.407886,10.0,10,0
694329668942569472,2016-02-02 01:21:07,Meet Grady. He's very hungry. Too bad no one can find his food bowl. 9/10 poor pupper https://t.co/oToIkYnEGn,pupper,109,567,2189,1,boxer,0.99006,9.0,10,Grady
694206574471057408,2016-02-01 17:11:59,"""Martha come take a look at this. I'm so fed up with the media's unrealistic portrayal of dogs these days."" 10/10 https://t.co/Sd4qAdSRqI",0,137,2286,4571,1,shih-tzu,0.352547,10.0,10,0
694183373896572928,2016-02-01 15:39:48,This is Lola. She realized mid hug that she's not ready for a committed relationship with a teddy bear. 9/10 https://t.co/pVebzwRioD,0,132,1036,3219,1,teddy,0.441499,9.0,10,Lola
694001791655137281,2016-02-01 03:38:15,This is Chester. He's a Benefloof Cumberbark. Fabulous ears. Nifty shirt. Was probably on sale. Nice hardwood. 11/10 https://t.co/YoII7tWXMT,0,140,1173,3691,1,pembroke,0.769999,11.0,10,Chester
693942351086120961,2016-01-31 23:42:03,This is Kobe. He's a Speckled Rorschach. Requests that someone holds his hand during car rides. 10/10 sick interior https://t.co/LCA6Fr3X2M,0,139,413,1883,1,groenendael,0.550796,10.0,10,Kobe
693647888581312512,2016-01-31 04:11:58,What kind of person sends in a pic without a dog in it? So churlish. Neat rug tho 7/10 https://t.co/LSTAwTdTaw,0,110,669,2943,1,washbasin,0.272451,7.0,10,0
693642232151285760,2016-01-31 03:49:30,Meet Freddery. He's a Westminster Toblerone. Seems to enjoy car rides. 9/10 would pat on the head approvingly https://t.co/6BS9XEip9a,0,133,468,2776,1,scottish_deerhound,0.111893,9.0,10,Freddery
693629975228977152,2016-01-31 03:00:47,This pupper is afraid of its own feet. 12/10 would comfort https://t.co/Tn9Mp0oPoJ,pupper,82,889,2670,1,pug,0.841987,12.0,10,0
693622659251335168,2016-01-31 02:31:43,When you keepin the popcorn bucket in your lap and she reach for some... 10/10 https://t.co/a1IrjaID3X,0,102,421,1680,1,malamute,0.449298,10.0,10,0
693590843962331137,2016-01-31 00:25:18,Meet Phil. He's big af. Currently destroying this nice family home. Completely uncalled for. 3/10 not a good pupper https://t.co/fShNNhBWYx,pupper,139,2219,5541,1,dining_table,0.383448,3.0,10,Phil
693486665285931008,2016-01-30 17:31:20,This is Lincoln. He doesn't understand his new jacket. 11/10 please enjoy (vid by @GraceIsTheName8) https://t.co/S6cQsIoX27,0,123,694,1933,1,sea_lion,0.5198109999999999,11.0,10,Lincoln
693280720173801472,2016-01-30 03:52:58,This is Sadie and her 2 pups Shebang &amp; Ruffalo. Sadie says single parenting is challenging but rewarding. All 10/10 https://t.co/UzbhwXcLne,0,143,1398,3654,1,labrador_retriever,0.340008,10.0,10,0
693262851218264065,2016-01-30 02:41:58,I hope you guys enjoy this beautiful snowy pupper as much as I did. 11/10 https://t.co/DYUsHtL2aR,pupper,97,567,2440,1,golden_retriever,0.989333,11.0,10,0
693231807727280129,2016-01-30 00:38:37,"This is Bodie. He's not proud of what he did, but it needed to be done. 9/10 eight days was a pretty good streak tbh https://t.co/bpZsGMqVVP",0,140,835,3115,1,vizsla,0.8764129999999999,9.0,10,Bodie
693155686491000832,2016-01-29 19:36:08,This is Dunkin. He can only see when he's wet (tragic). 12/10 future heartbreaker https://t.co/At8Kxc5H9U,0,105,3606,8625,3,shih-tzu,0.69748,12.0,10,Dunkin
693109034023534592,2016-01-29 16:30:45,"""Thank you friend that was a swell petting"" 11/10 (vid by @MatthewjamesMac) https://t.co/NY3cPAZAIM",0,99,692,1882,1,cocker_spaniel,0.740013,11.0,10,0
693095443459342336,2016-01-29 15:36:45,This is Milo. He doesn't understand your fancy human gestures. Will lick instead. 10/10 can't faze this pupper https://t.co/OhodPIDOpW,pupper,134,521,2049,1,ice_lolly,0.660099,10.0,10,Milo
692919143163629568,2016-01-29 03:56:12,Please only send in dogs. Don't submit other things like this pic of Kenny Chesney in a bathtub. Thank you. 9/10 https://t.co/TMpDHHGspy,0,136,835,2914,1,saint_bernard,0.612635,9.0,10,0
692905862751522816,2016-01-29 03:03:25,This is Wally. He's being abducted by aliens. 10/10 poor pupper https://t.co/EiF659Bgjn,pupper,87,994,2667,1,mexican_hairless,0.162638,10.0,10,Wally
692901601640583168,2016-01-29 02:46:29,"""Fuck the system"" 10/10 https://t.co/N0OADmCnVV",0,47,680,1964,1,soft-coated_wheaten_terrier,0.403496,10.0,10,0
692894228850999298,2016-01-29 02:17:12,Meet Tupawc. He's actually a Christian rapper. Doesn't even understand the concept of dollar signs. 10/10 great guy https://t.co/mCqgtqLDCW,0,139,906,2507,1,german_short-haired_pointer,0.876977,10.0,10,Tupawc
692828166163931137,2016-01-28 21:54:41,This pupper just descended from heaven. 12/10 can probably fly https://t.co/X6X9wM7NuS,pupper,86,993,3141,1,samoyed,0.985857,12.0,10,0
692752401762250755,2016-01-28 16:53:37,"""Hello yes could I get one pupper to go please thank you""
Both 13/10 https://t.co/kYWcXbluUu",pupper,92,4102,7469,1,samoyed,0.471276,13.0,10,0
692568918515392513,2016-01-28 04:44:32,This is Chester. He's been guarding this pumpkin since October. Dedicated af. Hat is nifty as hell. 12/10 would snug https://t.co/CFMjsn3P6B,0,140,1729,4720,2,golden_retriever,0.636845,12.0,10,Chester
692535307825213440,2016-01-28 02:30:58,This is Amber. She's a Fetty Woof. 10/10 would pet in a heartbeat https://t.co/Dt360V2MYI,0,89,1522,3489,1,pug,0.41309,10.0,10,Amber
692530551048294401,2016-01-28 02:12:04,Say hello to Cody. He's been to like 80 countries and is way more cultured than you. He wanted me to say that. 10/10 https://t.co/Iv3flDTpXu,0,140,472,2010,1,siberian_husky,0.486428,10.0,10,Cody
692417313023332352,2016-01-27 18:42:06,Meet Herschel. He's slightly bigger than ur average pupper. Looks lonely. Could probably ride 7/10 would totally pet https://t.co/VGaIMktX10,pupper,140,3902,10227,1,bison,0.208922,7.0,10,Herschel
692187005137076224,2016-01-27 03:26:56,This is a rare Arctic Wubberfloof. Unamused by the happenings. No longer has the appetites. 12/10 would totally hug https://t.co/krvbacIX0N,0,139,924,2755,2,siberian_husky,0.810592,12.0,10,0
692158366030913536,2016-01-27 01:33:08,This is Edgar. He's a Sassafras Puggleflash. Nothing satisfies him. Not since the war. 10/10 cheer up pup https://t.co/1NgMb9BTWB,0,129,896,2358,1,pug,0.956565,10.0,10,Edgar
692142790915014657,2016-01-27 00:31:15,These are some pictures of Teddy that further justify his 13/10 rating. Please enjoy https://t.co/tDkJAnQsbQ,0,108,437,1788,3,toy_poodle,0.670068,13.0,10,0
692017291282812928,2016-01-26 16:12:33,This is Kingsley Wellensworth III. He owns 7 range rovers. Has a cardigan collection. Would rather be sailing. 9/10 https://t.co/BE4ahQ0IO2,0,139,1077,3138,1,tibetan_terrier,0.247565,9.0,10,0
691820333922455552,2016-01-26 03:09:55,This is Brockly. He's an uber driver. Falls asleep at the wheel often. Irresponsible af 8/10 would totally still pet https://t.co/fn1oUlS69Z,0,140,1849,4308,1,minivan,0.332756,8.0,10,Brockly
691756958957883396,2016-01-25 22:58:05,"THE BRITISH ARE COMING
THE BRITISH ARE COMING
10/10 https://t.co/frGWV7IP6J",0,75,1155,3163,1,saint_bernard,0.342571,10.0,10,0
691675652215414786,2016-01-25 17:35:00,This is Richie and Plip. They are the best of pals. Do everything together. 10/10 for both https://t.co/KMdwNgONkV,0,114,573,2107,1,chihuahua,0.182898,10.0,10,0
691483041324204033,2016-01-25 04:49:38,When bae says they can't go out but you see them with someone else that same night. 5/10 &amp; 10/10 for heartbroken pup https://t.co/aenk0KpoWM,0,144,653,2594,1,bloodhound,0.886232,5.0,10,0
691459709405118465,2016-01-25 03:16:56,Say hello to Leo. He's a Fallopian Puffalope. Precious af. 12/10 would cuddle https://t.co/LZEi0DpRsH,0,101,1290,4437,1,shetland_sheepdog,0.5512060000000001,12.0,10,Leo
691444869282295808,2016-01-25 02:17:57,This is Bailey. She likes flowers. 12/10 https://t.co/YBENhr24FV,0,64,946,2883,2,bernese_mountain_dog,0.767563,12.0,10,Bailey
691416866452082688,2016-01-25 00:26:41,I present to you... Dog Jesus. 13/10 (he could be sitting on a rock but I doubt it) https://t.co/fR1P3g5I6k,0,107,8638,21182,1,lakeland_terrier,0.530104,13.0,10,0
691321916024623104,2016-01-24 18:09:23,This is Molly. She's a Peruvian Niddlewog. Loves her new hat. 11/10 would totally pet https://t.co/g4fiS8A9Ab,0,109,743,2816,1,rottweiler,0.508981,11.0,10,Molly
691096613310316544,2016-01-24 03:14:07,Here we see one dog giving a puptalk to another dog. Both are focused af. Left one has powerful feet. 11/10 for both https://t.co/fUacc13OrW,0,140,1016,3243,1,borzoi,0.441269,11.0,10,0
691090071332753408,2016-01-24 02:48:07,Happy Saturday here's a dog in a mailbox. 12/10 https://t.co/MM7tb4HpEY,0,71,385,1861,1,barrow,0.241637,12.0,10,0
690959652130045952,2016-01-23 18:09:53,This golden is happy to refute the soft mouth egg test. Not a fan of sweeping generalizations. 11/10 #notallpuppers https://t.co/DgXYBDMM3E,pupper,139,1415,3899,2,golden_retriever,0.862964,11.0,10,0
690938899477221376,2016-01-23 16:47:25,"She thought the sunset was pretty, but I thought she was prettier. 10/10 https://t.co/HSL3mnP5NX",0,96,2232,4517,1,geyser,0.370318,10.0,10,0
690932576555528194,2016-01-23 16:22:17,This is Buddy. He's testing out the water. Such caution. Much reserve. 12/10 https://t.co/FQZGSQIQLS,0,100,1143,3591,1,snorkel,0.526536,12.0,10,Buddy
690735892932222976,2016-01-23 03:20:44,Say hello to Peaches. She's a Dingleberry Zanderfloof. 13/10 would caress lots https://t.co/YrhkrTsoTt,0,102,1439,4113,1,golden_retriever,0.883229,13.0,10,Peaches
690728923253055490,2016-01-23 02:53:03,This is Vinscent. He was just questioned about his recent credit card spending. 8/10 https://t.co/qOD4G19A2u,0,108,596,2372,1,kuvasz,0.422806,8.0,10,Vinscent
690690673629138944,2016-01-23 00:21:03,This is Cedrick. He's a spookster. Did me a discomfort. 10/10 would pet with a purpose https://t.co/yS7T4gxKod,0,110,893,2530,1,bath_towel,0.194532,10.0,10,Cedrick
690649993829576704,2016-01-22 21:39:24,This is Hazel. She's a gymnast. Training hard for Rio. 11/10 focused af https://t.co/CneG2ZbxHP,0,95,321,1425,1,bighorn,0.215438,11.0,10,Hazel
690597161306841088,2016-01-22 18:09:28,This is Lolo. She's America af. Behind in science &amp; math but can say whatever she wants on Twitter. 11/10 ...Merica https://t.co/Nwi3SYe8KA,0,143,679,2159,1,lhasa,0.0974997,11.0,10,Lolo
690400367696297985,2016-01-22 05:07:29,"This is Eriq. His friend just reminded him of last year's super bowl. Not cool friend
10/10 for Eriq
6/10 for friend https://t.co/PlEXTofdpf",0,140,509,2035,1,pembroke,0.426459,10.0,10,Eriq
690374419777196032,2016-01-22 03:24:22,This is Phred. He's an Albanian Flepperkush. Tongue is rather impressive if I'm honest. Perhaps even legendary 11/10 https://t.co/VpfFCKE28C,0,140,969,3548,1,kuvasz,0.286345,11.0,10,Phred
690360449368465409,2016-01-22 02:28:52,Stop sending in lobsters. This is the final warning. We only rate dogs. Thank you... 9/10 https://t.co/B9ZXXKJYNx,0,113,1003,2913,1,pug,0.686933,9.0,10,0
690248561355657216,2016-01-21 19:04:15,This is Maxwell. That's his moped. He rents it out for others to use as long as he can come also. 11/10 great dog https://t.co/IF5kKaO945,0,137,475,1837,1,motor_scooter,0.38269,11.0,10,Maxwell
690021994562220032,2016-01-21 04:03:58,"Say hello to Geoff (pronounced ""Kyle""). He accidentally opened the front facing camera. 10/10 https://t.co/TmlwQWnmRC",0,117,1172,3050,1,badger,0.28955,10.0,10,0
690015576308211712,2016-01-21 03:38:27,This pupper can only sleep on shoes. It's a crippling disease. Tearing his family apart. 12/10 I'd totally pet tho https://t.co/03XlvS8izg,pupper,138,828,2729,2,malamute,0.949609,12.0,10,0
690005060500217858,2016-01-21 02:56:40,"""I'm the only one that ever does anything in this household"" 10/10 https://t.co/V8HcVIh4jt",0,90,1896,3995,1,samoyed,0.270287,10.0,10,0
689999384604450816,2016-01-21 02:34:07,This is Covach. He's trying to melt the snow. 10/10 we all believe in you buddy https://t.co/fgMaP2zDMt,0,103,422,1558,1,standard_poodle,0.444499,10.0,10,Covach
689977555533848577,2016-01-21 01:07:23,Happy Wednesday here's a pup wearing a beret. 12/10 please enjoy https://t.co/MXedEzSHIf,0,88,499,1487,1,cowboy_hat,0.291081,12.0,10,0
689905486972461056,2016-01-20 20:21:00,"Say hello to Gizmo. He's quite the pupper. Confused by bed, but agile af. Can barely catch on camera. 11/10 so quick https://t.co/IE4ZblyZRY",pupper,140,785,2644,4,pomeranian,0.943331,11.0,10,Gizmo
689877686181715968,2016-01-20 18:30:32,This is Durg. He's trying to conquer his fear of trampolines. 9/10 it's not working https://t.co/5iH08ltkoe,0,107,1336,3302,1,old_english_sheepdog,0.26915500000000003,9.0,10,Durg
689835978131935233,2016-01-20 15:44:48,Meet Fynn &amp; Taco. Fynn is an all-powerful leaf lord and Taco is in the wrong place at the wrong time. 11/10 &amp; 10/10 https://t.co/MuqHPvtL8c,0,147,845,2355,1,collie,0.600186,11.0,10,0
689661964914655233,2016-01-20 04:13:20,Meet Luca. He's a Butternut Scooperfloof. Glorious tongue. 12/10 would pet really well https://t.co/VcxZQPNZaV,0,110,1042,3486,1,italian_greyhound,0.322818,12.0,10,Luca
689659372465688576,2016-01-20 04:03:02,This is Ricky. He's being escorted out of the dog park for talking shit about the other dogs. 8/10 not cool Ricky https://t.co/XtDkrsdEfF,0,137,4386,11355,1,bustard,0.225221,8.0,10,Ricky
689623661272240129,2016-01-20 01:41:08,This is Lucy. She's terrified of the stuffed billed dog. 10/10 stay strong pupper https://t.co/QnvSjjyh7n,pupper,105,745,2452,1,toy_poodle,0.279604,10.0,10,Lucy
689599056876867584,2016-01-20 00:03:21,Here we see 33 dogs posing for a picture. All get 11/10 for superb cooperation https://t.co/TRAri5iHzd,0,102,6219,12731,1,dogsled,0.426494,11.0,10,0
689557536375177216,2016-01-19 21:18:22,Downright majestic af 12/10 https://t.co/WFh2FEbYzj,0,51,516,2249,1,eskimo_dog,0.169482,12.0,10,0
689517482558820352,2016-01-19 18:39:13,This is Carl. He just wants to make sure you're having a good day. 12/10 just a swell pup https://t.co/Wk3XCnmDvm,0,113,1605,3719,1,pembroke,0.799319,12.0,10,Carl
689289219123089408,2016-01-19 03:32:10,Someone sent me this without any context and every aspect of it is spectacular. 13/10 please enjoy https://t.co/Rxrd4hPmp4,0,122,1052,2462,1,snowmobile,0.25464200000000003,13.0,10,0
689283819090870273,2016-01-19 03:10:43,Say hello to Chipson. He's aerodynamic af. No eyes (devastating). 9/10 would make sure he didn't bump into stuff https://t.co/V62rIva61J,0,136,1246,3609,1,scotch_terrier,0.267979,9.0,10,Chipson
689280876073582592,2016-01-19 02:59:01,This is Herald. He wants you to know he could steal your girl at any moment. 10/10 https://t.co/JR7hLnlgeS,0,106,814,2188,3,chihuahua,0.6375460000000001,10.0,10,Herald
689275259254616065,2016-01-19 02:36:42,Meet Lucky. He was showing his friends an extreme pogo stick trick when he completely lost control. 10/10 still rad https://t.co/K55XrIoePl,0,139,284,1265,1,american_staffordshire_terrier,0.215161,10.0,10,Lucky
689154315265683456,2016-01-18 18:36:07,We normally don't rate birds but I feel bad cos this one forgot to fly south for the winter. 9/10 just wants a bath https://t.co/o47yitCn9N,0,139,1124,3335,1,cocker_spaniel,0.816044,9.0,10,0
689143371370250240,2016-01-18 17:52:38,Meet Trip. He likes wearing costumes that aren't consistent with the season to screw with people 10/10 tricky pupper https://t.co/40w7TI5Axv,pupper,140,578,2225,1,english_springer,0.303781,10.0,10,Trip
688916208532455424,2016-01-18 02:49:58,This pupper just wants to say hello. 11/10 would knock down fence for https://t.co/A8X8fwS78x,pupper,93,979,2996,1,pembroke,0.430544,11.0,10,0
688908934925697024,2016-01-18 02:21:04,Meet Clarence. He does parkour. 8/10 very talented dog https://t.co/WpSFZm7RPH,0,78,869,2304,1,crane,0.158859,8.0,10,Clarence
688898160958271489,2016-01-18 01:38:15,When you have a ton of work to do but then remember you have tomorrow off. 10/10 https://t.co/MfEaMUFYTx,0,104,887,2299,1,ibizan_hound,0.8531700000000001,10.0,10,0
688894073864884227,2016-01-18 01:22:00,This is Hamrick. He's covered in corn flakes. Silly pupper. Looks congested. 7/10 considerably petable https://t.co/ROPZcAMQKI,pupper,126,788,2447,1,hog,0.669996,7.0,10,Hamrick
688828561667567616,2016-01-17 21:01:41,Say hello to Brad. His car probably has a spoiler. Tan year round. Likes your insta pic but doesn't text back. 9/10 https://t.co/dfCCK3tWfr,0,139,420,1503,1,cardigan,0.6142310000000001,9.0,10,Brad
688804835492233216,2016-01-17 19:27:24,When you stumble but recover quickly cause your crush is watching. 12/10 https://t.co/PMeq6IedU7,0,96,224,1040,3,malinois,0.199512,12.0,10,0
688789766343622656,2016-01-17 18:27:32,Meet Pubert. He's a Kerplunk Rumplestilt. Cannot comprehend flower. Flawless tongue. 8/10 would pat head approvingly https://t.co/2TWxg0rgyG,0,140,748,2420,1,american_staffordshire_terrier,0.5996600000000001,8.0,10,Pubert
688547210804498433,2016-01-17 02:23:42,This is Frönq. He got caught stealing a waffle. Damn it Frönq. 9/10 https://t.co/7ycWCUrjmZ,0,91,789,2847,1,papillon,0.531279,9.0,10,0
688519176466644993,2016-01-17 00:32:18,This pupper is sprouting a flower out of her head. 12/10 revolutionary af https://t.co/glmvQBRjv4,pupper,97,821,2512,1,pembroke,0.696372,12.0,10,0
688385280030670848,2016-01-16 15:40:14,This is Louis. He's takes top-notch selfies. 12/10 would snapchat with https://t.co/vz2DukO0th,0,94,5004,10145,2,golden_retriever,0.900437,12.0,10,Louis
688211956440801280,2016-01-16 04:11:31,This is Derby. He's a superstar. 13/10 (vid by @NBohlmann) https://t.co/o4Nfc8WoAO,0,82,936,2417,1,bannister,0.369449,13.0,10,Derby
688179443353796608,2016-01-16 02:02:19,This is Lizzie. She's about to fist bump the large ridable maned pupper. She's very excited. 10/10 for both dogs https://t.co/mFhvtX36om,pupper,136,668,2318,1,sorrel,0.81152,10.0,10,Lizzie
688116655151435777,2016-01-15 21:52:49,Please send dogs. I'm tired of seeing other stuff like this dangerous pirate. We only rate dogs. Thank you... 10/10 https://t.co/YdLytdZOqv,0,139,885,3083,1,pug,0.973819,10.0,10,0
688064179421470721,2016-01-15 18:24:18,This is Kilo. He's a Pouncing Brioche. Really likes snow. 11/10 https://t.co/GS76SfkraY,0,87,407,1873,1,eskimo_dog,0.240602,11.0,10,Kilo
687826841265172480,2016-01-15 02:41:12,This is Louis. He's a rollercoaster of emotions. Incalculably fluffy. 12/10 would pet firmly https://t.co/17RGvOZO9P,0,116,1280,2979,1,pomeranian,0.99721,12.0,10,Louis
687818504314159109,2016-01-15 02:08:05,With great pupper comes great responsibility. 12/10 https://t.co/hK6xB042EP,pupper,75,1077,2751,1,lakeland_terrier,0.873029,12.0,10,0
687807801670897665,2016-01-15 01:25:33,Meet Trooper &amp; Maya. Trooper protects Maya from bad things like dognappers and Comcast. So touching. 11/10 for both https://t.co/c98k1IoZKy,0,143,799,2616,1,staffordshire_bullterrier,0.151113,11.0,10,0
687704180304273409,2016-01-14 18:33:48,Say hello to Blakely. He thinks that's a hat. Silly pupper. That's a nanner. 9/10 https://t.co/UwOV1jqKRt,pupper,105,950,2651,1,miniature_pinscher,0.956063,9.0,10,Blakely
687664829264453632,2016-01-14 15:57:26,Meet Opal. He's a Belgian Dijon Poofster. Upset because his hood makes him look like blond Justin Timberlake. 11/10 https://t.co/IAt3jRZ5ez,0,139,575,2113,1,pug,0.957365,11.0,10,Opal
687494652870668288,2016-01-14 04:41:12,This is Marq. He stole this car. 7/10 wtf Marq? https://t.co/MHScqo5l8c,0,71,653,2098,1,rottweiler,0.391471,7.0,10,Marq
687480748861947905,2016-01-14 03:45:57,Another magnificent photo. 12/10 https://t.co/X5w387K5jr,0,56,281,1753,1,english_springer,0.472273,12.0,10,0
687476254459715584,2016-01-14 03:28:06,This is Curtis. He's a fluffball. 11/10 would snug this pupper https://t.co/1DzInODwrj,pupper,86,614,2177,1,wood_rabbit,0.702725,11.0,10,Curtis
687460506001633280,2016-01-14 02:25:31,This is Kramer. He's a Picasso Tortellini. Tie couldn't be more accurate. Confident af. Runs his own business. 10/10 https://t.co/jIcVW0xxmH,0,140,612,2231,1,boston_bull,0.223366,10.0,10,Kramer
687317306314240000,2016-01-13 16:56:30,This is Tyrone. He's a leaf wizard. Self-motivated. No eyes (tragic). Inspirational af. 11/10 enthusiasm is tangible https://t.co/pRp1Npucbz,0,140,10356,21968,1,shih-tzu,0.747208,11.0,10,Tyrone
687312378585812992,2016-01-13 16:36:55,"""You got any games on your phone"" 7/10 for invasive brown Dalmatian pupper https://t.co/yzGR9xjE9Q",pupper,98,2139,4761,1,seat_belt,0.703561,7.0,10,0
687127927494963200,2016-01-13 04:23:58,Meet Gordon. He's an asshole. 9/10 would still pet https://t.co/a34N7QwKbb,0,74,2576,5987,1,pug,0.178205,9.0,10,Gordon
687124485711986689,2016-01-13 04:10:18,Say hello to Samson. He's a Firecracker Häagen-Dazs. 11/10 objects in mirror may be more petable than they appear https://t.co/03vR9dn7jy,0,137,569,2361,1,car_mirror,0.997121,11.0,10,Samson
687109925361856513,2016-01-13 03:12:26,This is Baxter. He looks like a fun dog. Prefers action shots. 11/10 the last one is impeccable https://t.co/LHcH1yhhIb,0,119,2789,6339,2,borzoi,0.883086,11.0,10,Baxter
687102708889812993,2016-01-13 02:43:46,Army of water dogs here. None of them know where they're going. Have no real purpose. Aggressive barks. 5/10 for all https://t.co/A88x73TwMN,0,140,1115,2560,1,fiddler_crab,0.992069,5.0,10,0
687096057537363968,2016-01-13 02:17:20,This pupper's New Year's resolution was to become a Hershey's kiss. 11/10 she's super pumped about it https://t.co/D7jYj6vdwC,pupper,125,690,2445,1,labrador_retriever,0.417107,11.0,10,0
686947101016735744,2016-01-12 16:25:26,This is Jackson. He was specifically told not to sleep in the fridge. Damn it Jackson. 11/10 would squeeze softly https://t.co/lJs10ZJsgj,0,137,3570,9390,1,refrigerator,0.799795,11.0,10,Jackson
686749460672679938,2016-01-12 03:20:05,Strange pup here. Easily manipulated. Rather inbred. Sharp for a dog. Appears uncomfortable. 8/10 would still pet https://t.co/nSQrhwbk1V,0,137,1657,3798,1,cheeseburger,0.643808,8.0,10,0
686730991906516992,2016-01-12 02:06:41,I just love this picture. 12/10 lovely af https://t.co/Kc84eFNhYU,0,65,1345,4529,1,tibetan_mastiff,0.338812,12.0,10,0
686683045143953408,2016-01-11 22:56:10,This is Mona. She's a Yarborough Splishnsplash. Lost body during Nam. 11/10 revolutionary pupper https://t.co/pgD6h0yhgz,pupper,120,905,3056,1,norwich_terrier,0.100499,11.0,10,Mona
686618349602762752,2016-01-11 18:39:05,This is Olivia. She just saw an adult wearing crocs. 11/10 poor pupper. No one should witness such a thing https://t.co/yJVTi1DjJc,pupper,130,1533,4023,1,rottweiler,0.441331,11.0,10,Olivia
686606069955735556,2016-01-11 17:50:18,"Meet Horace. He was practicing his levitation, minding his own business when a rogue tennis ball spooked him. 10/10 https://t.co/tB9xYjMyZd",0,139,606,2064,1,labrador_retriever,0.320012,10.0,10,Horace
686386521809772549,2016-01-11 03:17:53,Say hello to Crimson. He's a Speckled Winnebago. Main passions are air hockey &amp; parkour. 11/10 would pet thoroughly https://t.co/J5aI7SjzDc,0,143,993,3540,1,yorkshire_terrier,0.477704,11.0,10,Crimson
686377065986265092,2016-01-11 02:40:19,Meet Birf. He thinks he's gone blind. 10/10 very frightened pupper https://t.co/oDkspjNWYX,pupper,90,636,2427,1,german_shepherd,0.830816,10.0,10,Birf
686358356425093120,2016-01-11 01:25:58,Heartwarming scene here. Son reuniting w father after coming home from deployment. Very moving. 10/10 for both pups https://t.co/95JJevQOWW,0,139,772,2390,1,pug,0.985237,10.0,10,0
686050296934563840,2016-01-10 05:01:51,This is Flávio. He's a Macedonian Poppycock. 97% floof. Jubilant af. 11/10 personally I'd pet the hell out of https://t.co/BUyX7isHRg,0,133,832,2411,1,pomeranian,0.985789,11.0,10,0
686034024800862208,2016-01-10 03:57:12,Your fav crew is back and this time they're embracing cannabis culture. 12/10 for all https://t.co/oSvRDuMm1D,0,109,1321,3406,1,great_dane,0.23692,12.0,10,0
686007916130873345,2016-01-10 02:13:27,This pupper has a magical eye. 11/10 I can't stop looking at it https://t.co/heAGpKTpPW,pupper,87,471,2701,1,rhodesian_ridgeback,0.885301,11.0,10,0
686003207160610816,2016-01-10 01:54:44,This is Hammond. He's a peculiar pup. Loves long walks. Bark barely audible. Too many legs. 3/10 must be rare https://t.co/NOIiRWr5Jf,0,133,730,2002,1,damselfly,0.190786,3.0,10,Hammond
685973236358713344,2016-01-09 23:55:38,This is Lorelei. She's contemplating her existence and the eventual heat death of the universe. 11/10 very majestic https://t.co/xbUoULOIS8,0,139,608,2309,1,siberian_husky,0.450678,11.0,10,Lorelei
685943807276412928,2016-01-09 21:58:42,This is the newly formed pupper a capella group. They're just starting out but I see tons of potential. 8/10 for all https://t.co/wbAcvFoNtn,pupper,140,693,1792,1,papillon,0.200812,8.0,10,0
685906723014619143,2016-01-09 19:31:20,This is Olive. He's stuck in a sleeve. 9/10 damn it Olive https://t.co/NnLjg6BgyF,0,81,3281,8242,1,yorkshire_terrier,0.414963,9.0,10,Olive
685667379192414208,2016-01-09 03:40:16,This is Marty. He has no idea what happened here. Never seen this stuff in his life. 9/10 very suspicious pupper https://t.co/u427woxFpJ,pupper,136,662,2565,1,sliding_door,0.344526,9.0,10,Marty
